claim_file,display_order,measure,measure_id_w_display_order,measure_name,Measure_Type,claim_category,Active_Ind,decimal_places,Display_Type,measure_id,measure_cat,measure_major,measure_minor,z_display_order,display_suffix,z_display_order_suffix,decimal_places_int
IP,56,MIS2.56,MIS-2-056-56,% missing: TYPE-OF-HOSPITAL (CIP00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS2_56,MIS,2,56,056,,056,3
IP,1,MIS22.1,MIS-22-001-1,% missing: CMS-64-CATEGORY-FOR-FEDERAL-REIMBURSEMENT (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS22_1,MIS,22,1,001,,001,3
LT,1,MIS24.1,MIS-24-001-1,% missing: CMS-64-CATEGORY-FOR-FEDERAL-REIMBURSEMENT (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS24_1,MIS,24,1,001,,001,3
OT,1,MIS26.1,MIS-26-001-1,% missing: CMS-64-CATEGORY-FOR-FEDERAL-REIMBURSEMENT (COT00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS26_1,MIS,26,1,001,,001,3
RX,1,MIS28.1,MIS-28-001-1,% missing: CMS-64-CATEGORY-FOR-FEDERAL-REIMBURSEMENT (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_1,MIS,28,1,001,,001,3
OT,1,MIS29.1,MIS-29-001-1,% missing: BEGINNING-DATE-OF-SERVICE (COT00002),Claims Percentage,"Medicaid and S-CHIP Capitation Payment: Original and Replacement, Paid Claims",Y,3,Default,MIS29_1,MIS,29,1,001,,001,3
OT,2,MIS29.2,MIS-29-002-2,% missing: ENDING-DATE-OF-SERVICE (COT00002),Claims Percentage,"Medicaid and S-CHIP Capitation Payment: Original and Replacement, Paid Claims",Y,3,Default,MIS29_2,MIS,29,2,002,,002,3
OT,1,MIS30.1,MIS-30-001-1,% missing: BEGINNING-DATE-OF-SERVICE (COT00003),Claims Percentage,"Medicaid and S-CHIP Capitation Payment: Original and Replacement, Paid Claims",Y,3,Default,MIS30_1,MIS,30,1,001,,001,3
OT,2,MIS30.2,MIS-30-002-2,% missing: CMS-64-CATEGORY-FOR-FEDERAL-REIMBURSEMENT (COT00003),Claims Percentage,"Medicaid and S-CHIP Capitation Payment: Original and Replacement, Paid Claims",Y,3,Default,MIS30_2,MIS,30,2,002,,002,3
OT,3,MIS30.3,MIS-30-003-3,% missing: ENDING-DATE-OF-SERVICE (COT00003),Claims Percentage,"Medicaid and S-CHIP Capitation Payment: Original and Replacement, Paid Claims",Y,3,Default,MIS30_3,MIS,30,3,003,,003,3
IP,1_1,MIS3.18,MIS-3-001_1-18,% missing: ALLOWED-AMT (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_18,MIS,3,18,001,1,001_1,3
IP,2,MIS3.2,MIS-3-002-2,% missing: BEGINNING-DATE-OF-SERVICE (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_2,MIS,3,2,002,,002,3
IP,3,MIS3.3,MIS-3-003-3,% missing: ENDING-DATE-OF-SERVICE (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_3,MIS,3,3,003,,003,3
IP,4,MIS3.4,MIS-3-004-4,% missing: ICN-ADJ (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_4,MIS,3,4,004,,004,3
IP,5,MIS3.5,MIS-3-005-5,% missing: ICN-ORIG (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_5,MIS,3,5,005,,005,3
IP,7,MIS3.7,MIS-3-007-7,% missing: LINE-NUM-ADJ (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_7,MIS,3,7,007,,007,3
IP,8,MIS3.8,MIS-3-008-8,% missing: LINE-NUM-ORIG (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_8,MIS,3,8,008,,008,3
IP,9_1,MIS3.19,MIS-3-009_1-19,% missing: OPERATING-PROV-NPI-NUM (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_19,MIS,3,19,009,1,009_1,3
IP,9,MIS3.9,MIS-3-009-9,% missing: MEDICAID-PAID-AMT (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_9,MIS,3,9,009,,009,3
IP,10,MIS3.10,MIS-3-010-10,% missing: PROV-FACILITY-TYPE (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_10,MIS,3,10,010,,010,3
IP,11,MIS3.11,MIS-3-011-11,% missing: REVENUE-CHARGE (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_11,MIS,3,11,011,,011,3
IP,12,MIS3.12,MIS-3-012-12,% missing: REVENUE-CODE (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_12,MIS,3,12,012,,012,3
IP,13,MIS3.13,MIS-3-013-13,% missing: SERVICING-PROV-NPI-NUM (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_13,MIS,3,13,013,,013,3
IP,14,MIS3.14,MIS-3-014-14,% missing: SERVICING-PROV-NUM (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_14,MIS,3,14,014,,014,3
IP,15,MIS3.15,MIS-3-015-15,% missing: SERVICING-PROV-SPECIALTY (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_15,MIS,3,15,015,,015,3
IP,16,MIS3.16,MIS-3-016-16,% missing: SERVICING-PROV-TYPE (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_16,MIS,3,16,016,,016,3
IP,17,MIS3.17,MIS-3-017-17,% missing: TYPE-OF-SERVICE (CIP00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS3_17,MIS,3,17,017,,017,3
IP,1,MIS40.1,MIS-40-001-1,% missing: XIX-MBESCBES-CATEGORY-OF-SERVICE (CIP00003),Claims Percentage,"Medicaid FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS40_1,MIS,40,1,001,,001,3
LT,2_1,MIS4.47,MIS-4-002_1-47,% missing: ADMITTING-PROV-NUM (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_47,MIS,4,47,002,1,002_1,3
LT,2,MIS4.2,MIS-4-002-2,% missing: ADMITTING-PROV-NPI-NUM (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_2,MIS,4,2,002,,002,3
LT,3,MIS4.3,MIS-4-003-3,% missing: BEGINNING-DATE-OF-SERVICE (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_3,MIS,4,3,003,,003,3
LT,4,MIS4.4,MIS-4-004-4,% missing: BENEFICIARY-COINSURANCE-AMOUNT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_4,MIS,4,4,004,,004,3
LT,5,MIS4.5,MIS-4-005-5,% missing: BENEFICIARY-COPAYMENT-AMOUNT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_5,MIS,4,5,005,,005,3
LT,6,MIS4.6,MIS-4-006-6,% missing: BENEFICIARY-DEDUCTIBLE-AMOUNT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_6,MIS,4,6,006,,006,3
LT,7,MIS4.7,MIS-4-007-7,% missing: BILLING-PROV-NPI-NUM (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_7,MIS,4,7,007,,007,3
LT,8_1,MIS4.46,MIS-4-008_1-46,% missing: BILLING-PROV-TAXONOMY (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_46,MIS,4,46,008,1,008_1,3
LT,8,MIS4.8,MIS-4-008-8,% missing: BILLING-PROV-NUM (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_8,MIS,4,8,008,,008,3
LT,9,MIS4.9,MIS-4-009-9,% missing: BILLING-PROV-TYPE (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_9,MIS,4,9,009,,009,3
LT,10,MIS4.10,MIS-4-010-10,% missing: CLAIM-LINE-COUNT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_10,MIS,4,10,010,,010,3
LT,11,MIS4.11,MIS-4-011-11,% missing: CROSSOVER-INDICATOR (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_11,MIS,4,11,011,,011,3
LT,12,MIS4.12,MIS-4-012-12,% missing: DIAGNOSIS-CODE-1 (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_12,MIS,4,12,012,,012,3
LT,13,MIS4.13,MIS-4-013-13,% missing: DIAGNOSIS-CODE-2 (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_13,MIS,4,13,013,,013,3
LT,14,MIS4.14,MIS-4-014-14,% missing: DIAGNOSIS-CODE-FLAG-1 (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_14,MIS,4,14,014,,014,3
LT,15,MIS4.15,MIS-4-015-15,% missing: DIAGNOSIS-CODE-FLAG-2 (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_15,MIS,4,15,015,,015,3
LT,16,MIS4.16,MIS-4-016-16,% missing: DIAGNOSIS-POA-FLAG-1 (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_16,MIS,4,16,016,,016,3
LT,17,MIS4.17,MIS-4-017-17,% missing: ENDING-DATE-OF-SERVICE (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_17,MIS,4,17,017,,017,3
LT,18,MIS4.18,MIS-4-018-18,% missing: FIXED-PAYMENT-IND (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_18,MIS,4,18,018,,018,3
LT,19,MIS4.19,MIS-4-019-19,% missing: HEALTH-CARE-ACQUIRED-CONDITION-IND (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_19,MIS,4,19,019,,019,3
LT,20,MIS4.20,MIS-4-020-20,% missing: ICF-IID-DAYS (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_20,MIS,4,20,020,,020,3
LT,21,MIS4.21,MIS-4-021-21,% missing: ICN-ADJ (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_21,MIS,4,21,021,,021,3
LT,22,MIS4.22,MIS-4-022-22,% missing: ICN-ORIG (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_22,MIS,4,22,022,,022,3
LT,23,MIS4.23,MIS-4-023-23,% missing: LEAVE-DAYS (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_23,MIS,4,23,023,,023,3
LT,24,MIS4.24,MIS-4-024-24,% missing: LTC-RCP-LIAB-AMT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_24,MIS,4,24,024,,024,3
LT,25_1,MIS4.45,MIS-4-025_1-45,% missing: MEDICAID-PAID-DATE (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims ",Y,3,Default,MIS4_45,MIS,4,45,025,1,025_1,3
LT,25,MIS4.25,MIS-4-025-25,% missing: MEDICAID-COV-INPATIENT-DAYS (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_25,MIS,4,25,025,,025,3
LT,26,MIS4.26,MIS-4-026-26,% missing: MEDICARE-PAID-AMT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_26,MIS,4,26,026,,026,3
LT,27,MIS4.27,MIS-4-027-27,% missing: MEDICARE-REIM-TYPE (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_27,MIS,4,27,027,,027,3
LT,28,MIS4.28,MIS-4-028-28,% missing: MSIS-IDENTIFICATION-NUM (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_28,MIS,4,28,028,,028,3
LT,29,MIS4.29,MIS-4-029-29,% missing: NURSING-FACILITY-DAYS (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_29,MIS,4,29,029,,029,3
LT,30,MIS4.30,MIS-4-030-30,% missing: OTHER-INSURANCE-IND (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_30,MIS,4,30,030,,030,3
LT,31,MIS4.31,MIS-4-031-31,% missing: OTHER-TPL-COLLECTION (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_31,MIS,4,31,031,,031,3
LT,32_1,MIS4.44,MIS-4-032_1-44,% missing: PAYMENT-LEVEL-IND (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_44,MIS,4,44,032,1,032_1,3
LT,32,MIS4.32,MIS-4-032-32,% missing: PATIENT-STATUS (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_32,MIS,4,32,032,,032,3
LT,33,MIS4.33,MIS-4-033-33,% missing: PLAN-ID-NUMBER (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_33,MIS,4,33,033,,033,3
LT,34_1,MIS4.48,MIS-4-034_1-48,% missing: REFERRING-PROV-NPI-NUM (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_48,MIS,4,48,034,1,034_1,3
LT,34_2,MIS4.49,MIS-4-034_2-49,% missing: REFERRING-PROV-NUM (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_49,MIS,4,49,034,2,034_2,3
LT,34,MIS4.34,MIS-4-034-34,% missing: PROGRAM-TYPE (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_34,MIS,4,34,034,,034,3
LT,35,MIS4.35,MIS-4-035-35,% missing: TOT-ALLOWED-AMT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_35,MIS,4,35,035,,035,3
LT,36,MIS4.36,MIS-4-036-36,% missing: TOT-BILLED-AMT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_36,MIS,4,36,036,,036,3
LT,37,MIS4.37,MIS-4-037-37,% missing: TOT-MEDICAID-PAID-AMT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_37,MIS,4,37,037,,037,3
LT,38,MIS4.38,MIS-4-038-38,% missing: TOT-MEDICARE-COINS-AMT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_38,MIS,4,38,038,,038,3
LT,39,MIS4.39,MIS-4-039-39,% missing: TOT-MEDICARE-DEDUCTIBLE-AMT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_39,MIS,4,39,039,,039,3
LT,40,MIS4.40,MIS-4-040-40,% missing: TOT-OTHER-INSURANCE-AMT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_40,MIS,4,40,040,,040,3
LT,41,MIS4.41,MIS-4-041-41,% missing: TOT-TPL-AMT (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_41,MIS,4,41,041,,041,3
LT,42,MIS4.42,MIS-4-042-42,% missing: TYPE-OF-BILL (CLT00002),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS4_42,MIS,4,42,042,,042,3
LT,1,MIS42.1,MIS-42-001-1,% missing: XIX-MBESCBES-CATEGORY-OF-SERVICE (CLT00003),Claims Percentage,"Medicaid FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS42_1,MIS,42,1,001,,001,3
OT,1,MIS44.1,MIS-44-001-1,% missing: XIX-MBESCBES-CATEGORY-OF-SERVICE (COT00003),Claims Percentage,"Medicaid FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS44_1,MIS,44,1,001,,001,3
RX,1,MIS46.1,MIS-46-001-1,% missing: XIX-MBESCBES-CATEGORY-OF-SERVICE (CRX00003),Claims Percentage,"Medicaid FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS46_1,MIS,46,1,001,,001,3
IP,1,MIS48.1,MIS-48-001-1,% missing: XXI-MBESCBES-CATEGORY-OF-SERVICE (CIP00003),Claims Percentage,"S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS48_1,MIS,48,1,001,,001,3
LT,1,MIS50.1,MIS-50-001-1,% missing: XXI-MBESCBES-CATEGORY-OF-SERVICE (CLT00003),Claims Percentage,"S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS50_1,MIS,50,1,001,,001,3
LT,1_1,MIS5.21,MIS-5-001_1-21,% missing: ALLOWED-AMT (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_21,MIS,5,21,001,1,001_1,3
LT,2,MIS5.20,MIS-5-002-20,% missing: BEGINNING-DATE-OF-SERVICE (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_20,MIS,5,20,002,,002,3
LT,4,MIS5.4,MIS-5-004-4,% missing: ENDING-DATE-OF-SERVICE (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_4,MIS,5,4,004,,004,3
LT,5,MIS5.5,MIS-5-005-5,% missing: ICN-ADJ (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_5,MIS,5,5,005,,005,3
LT,6,MIS5.6,MIS-5-006-6,% missing: ICN-ORIG (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_6,MIS,5,6,006,,006,3
LT,8,MIS5.8,MIS-5-008-8,% missing: LINE-NUM-ADJ (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_8,MIS,5,8,008,,008,3
LT,9,MIS5.9,MIS-5-009-9,% missing: LINE-NUM-ORIG (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_9,MIS,5,9,009,,009,3
LT,10,MIS5.10,MIS-5-010-10,% missing: MEDICAID-FFS-EQUIVALENT-AMT (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_10,MIS,5,10,010,,010,3
LT,11,MIS5.11,MIS-5-011-11,% missing: MEDICAID-PAID-AMT (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_11,MIS,5,11,011,,011,3
LT,12,MIS5.12,MIS-5-012-12,% missing: PROV-FACILITY-TYPE (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_12,MIS,5,12,012,,012,3
LT,13,MIS5.13,MIS-5-013-13,% missing: REVENUE-CHARGE (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_13,MIS,5,13,013,,013,3
LT,14,MIS5.14,MIS-5-014-14,% missing: REVENUE-CODE (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_14,MIS,5,14,014,,014,3
LT,15,MIS5.15,MIS-5-015-15,% missing: SERVICING-PROV-NPI-NUM (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_15,MIS,5,15,015,,015,3
LT,16,MIS5.16,MIS-5-016-16,% missing: SERVICING-PROV-NUM (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_16,MIS,5,16,016,,016,3
LT,17,MIS5.17,MIS-5-017-17,% missing: SERVICING-PROV-SPECIALTY (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_17,MIS,5,17,017,,017,3
LT,18,MIS5.18,MIS-5-018-18,% missing: SERVICING-PROV-TYPE (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_18,MIS,5,18,018,,018,3
LT,19,MIS5.19,MIS-5-019-19,% missing: TYPE-OF-SERVICE (CLT00003),Claims Percentage,"Medicaid and S-CHIP FFS and Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS5_19,MIS,5,19,019,,019,3
OT,1,MIS52.1,MIS-52-001-1,% missing: XXI-MBESCBES-CATEGORY-OF-SERVICE (COT00003),Claims Percentage,"S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS52_1,MIS,52,1,001,,001,3
RX,1,MIS54.1,MIS-54-001-1,% missing: XXI-MBESCBES-CATEGORY-OF-SERVICE (CRX00003),Claims Percentage,"S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS54_1,MIS,54,1,001,,001,3
IP,1,MIS55.1,MIS-55-001-1,% missing: ADMISSION-DATE (CIP00002),Claims Percentage,"Medicaid and S-CHIP Service Tracking: Non-void, Paid Claims",Y,3,Default,MIS55_1,MIS,55,1,001,,001,3
IP,2,MIS55.2,MIS-55-002-2,% missing: DISCHARGE-DATE (CIP00002),Claims Percentage,"Medicaid and S-CHIP Service Tracking: Non-void, Paid Claims",Y,3,Default,MIS55_2,MIS,55,2,002,,002,3
IP,3,MIS55.3,MIS-55-003-3,% missing: SERVICE-TRACKING-PAYMENT-AMT (CIP00002),Claims Percentage,"Medicaid and S-CHIP Service Tracking: Non-void, Paid Claims",Y,3,Default,MIS55_3,MIS,55,3,003,,003,3
IP,4,MIS55.4,MIS-55-004-4,% missing: SERVICE-TRACKING-TYPE (CIP00002),Claims Percentage,"Medicaid and S-CHIP Service Tracking: Non-void, Paid Claims",Y,3,Default,MIS55_4,MIS,55,4,004,,004,3
LT,1,MIS57.1,MIS-57-001-1,% missing: BEGINNING-DATE-OF-SERVICE (CLT00002),Claims Percentage,"Medicaid and S-CHIP Service Tracking: Non-void, Paid Claims",Y,3,Default,MIS57_1,MIS,57,1,001,,001,3
LT,2,MIS57.2,MIS-57-002-2,% missing: ENDING-DATE-OF-SERVICE (CLT00002),Claims Percentage,"Medicaid and S-CHIP Service Tracking: Non-void, Paid Claims",Y,3,Default,MIS57_2,MIS,57,2,002,,002,3
LT,3,MIS57.3,MIS-57-003-3,% missing: SERVICE-TRACKING-PAYMENT-AMT (CLT00002),Claims Percentage,"Medicaid and S-CHIP Service Tracking: Non-void, Paid Claims",Y,3,Default,MIS57_3,MIS,57,3,003,,003,3
LT,4,MIS57.4,MIS-57-004-4,% missing: SERVICE-TRACKING-TYPE (CLT00002),Claims Percentage,"Medicaid and S-CHIP Service Tracking: Non-void, Paid Claims",Y,3,Default,MIS57_4,MIS,57,4,004,,004,3
LT,1,MIS58.1,MIS-58-001-1,% missing: BEGINNING-DATE-OF-SERVICE (CLT00003),Claims Percentage,"Medicaid and S-CHIP Service Tracking: Non-void, Paid Claims",Y,3,Default,MIS58_1,MIS,58,1,001,,001,3
