Sort Order,File Type,File Type - Summary,Measure ID,Measure ID Short,Non-claims Table,Claims_cat_type,Measure Name,Data_Element,Data Dictionary,DD Number,Size,Character / Numeric,Active Indicator
743,RX,Claims,MIS-27-016-16,MIS27.16,,AH,% missing: MSIS-IDENTIFICATION-NUM (CRX00002),tmsis_clh_rec_rx.msis_ident_num,MSIS-IDENTIFICATION-NUM,CRX022,X(20),Character,Y
744,RX,Claims,MIS-27-017-17,MIS27.17,,AH,% missing: OTHER-INSURANCE-IND (CRX00002),tmsis_clh_rec_rx.othr_insrnc_ind,OTHER-INSURANCE-IND,CRX048,X(1),Character,Y
745,RX,Claims,MIS-27-018-18,MIS27.18,,AH,% missing: OTHER-TPL-COLLECTION (CRX00002),tmsis_clh_rec_rx.othr_tpl_clctn_cd,OTHER-TPL-COLLECTION,CRX049,X(3),Character,Y
746,RX,Claims,MIS-27-019-19,MIS27.19,,AH,% missing: PAYMENT-LEVEL-IND (CRX00002),tmsis_clh_rec_rx.pymt_lvl_ind,PAYMENT-LEVEL-IND,CRX058,X(1),Character,Y
747,RX,Claims,MIS-27-020-20,MIS27.20,,AH,% missing: PLAN-ID-NUMBER (CRX00002),tmsis_clh_rec_rx.plan_id_num,PLAN-ID-NUMBER,CRX056,X(12),Character,Y
748,RX,Claims,MIS-27-021-21,MIS27.21,,AH,% missing: PRESCRIBING-PROV-NPI-NUM (CRX00002),tmsis_clh_rec_rx.srvcng_prvdr_npi_num,PRESCRIBING-PROV-NPI-NUM,CRX075,X(10),Character,Y
749,RX,Claims,MIS-27-022-22,MIS27.22,,AH,% missing: PRESCRIBING-PROV-NUM (CRX00002),tmsis_clh_rec_rx.prscrbng_prvdr_num,PRESCRIBING-PROV-NUM,CRX074,X(30),Character,Y
750,RX,Claims,MIS-27-023-23,MIS27.23,,AH,% missing: PRESCRIPTION-FILL-DATE (CRX00002),tmsis_clh_rec_rx.rx_fill_dt,PRESCRIPTION-FILL-DATE,CRX085,9(8),Numeric,Y
751,RX,Claims,MIS-27-024-24,MIS27.24,,AH,% missing: PROGRAM-TYPE (CRX00002),tmsis_clh_rec_rx.pgm_type_cd,PROGRAM-TYPE,CRX055,X(2),Character,Y
752,RX,Claims,MIS-27-025-25,MIS27.25,,AH,% missing: TOT-ALLOWED-AMT (CRX00002),tmsis_clh_rec_rx.tot_alowd_amt,TOT-ALLOWED-AMT,CRX040,S9(11)V99,Numeric,Y
753,RX,Claims,MIS-27-026-26,MIS27.26,,AH,% missing: TOT-BILLED-AMT (CRX00002),tmsis_clh_rec_rx.tot_bill_amt,TOT-BILLED-AMT,CRX039,S9(11)V99,Numeric,Y
754,RX,Claims,MIS-27-027-27,MIS27.27,,AH,% missing: TOT-COPAY-AMT (CRX00002),tmsis_clh_rec_rx.tot_copay_amt,TOT-COPAY-AMT,CRX042,S9(11)V99,Numeric,Y
755,RX,Claims,MIS-27-028-28,MIS27.28,,AH,% missing: TOT-MEDICAID-PAID-AMT (CRX00002),tmsis_clh_rec_rx.tot_mdcd_pd_amt,TOT-MEDICAID-PAID-AMT,CRX041,S9(11)V99,Numeric,Y
756,RX,Claims,MIS-27-029-29,MIS27.29,,AH,% missing: TOT-MEDICARE-COINS-AMT (CRX00002),tmsis_clh_rec_rx.tot_mdcr_coinsrnc_amt,TOT-MEDICARE-COINS-AMT,CRX044,S9(11)V99,Numeric,Y
757,RX,Claims,MIS-27-030-30,MIS27.30,,AH,% missing: TOT-MEDICARE-DEDUCTIBLE-AMT (CRX00002),tmsis_clh_rec_rx.tot_mdcr_ddctbl_amt,TOT-MEDICARE-DEDUCTIBLE-AMT,CRX043,S9(11)V99,Numeric,Y
758,RX,Claims,MIS-27-031-31,MIS27.31,,AH,% missing: TOT-OTHER-INSURANCE-AMT (CRX00002),tmsis_clh_rec_rx.tot_othr_insrnc_amt,TOT-OTHER-INSURANCE-AMT,CRX047,S9(11)V99,Numeric,Y
759,RX,Claims,MIS-27-032-32,MIS27.32,,AH,% missing: TOT-TPL-AMT (CRX00002),tmsis_clh_rec_rx.tot_tpl_amt,TOT-TPL-AMT,CRX045,S9(11)V99,Numeric,Y
760,RX,Claims,MIS-28-002-2,MIS28.2,,AH,% missing: ALLOWED-AMT (CRX00003),tmsis_cll_rec_rx.alowd_amt,ALLOWED-AMT,CRX122,S9(11)V99,Numeric,Y
761,RX,Claims,MIS-28-003-3,MIS28.3,,AH,% missing: BILLED-AMT (CRX00003),tmsis_cll_rec_rx.bill_amt,BILLED-AMT,CRX121,S9(11)V99,Numeric,Y
762,RX,Claims,MIS-28-004-4,MIS28.4,,AH,% missing: BRAND-GENERIC-IND (CRX00003),tmsis_cll_rec_rx.brnd_gnrc_ind,BRAND-GENERIC-IND,CRX140,X(1),Character,Y
763,RX,Claims,MIS-28-005-5,MIS28.5,,AH,% missing: COPAY-AMT (CRX00003),tmsis_cll_rec_rx.copay_amt,COPAY-AMT,CRX123,S9(5)V99,Numeric,Y
764,RX,Claims,MIS-28-006-6,MIS28.6,,AH,% missing: DAYS-SUPPLY (CRX00003),tmsis_cll_rec_rx.suply_days_cnt,DAYS-SUPPLY,CRX138,S9(5),Numeric,Y
765,RX,Claims,MIS-28-007-7,MIS28.7,,AH,% missing: DISPENSE-FEE (CRX00003),tmsis_cll_rec_rx.dspns_fee_amt,DISPENSE-FEE,CRX141,S9(6)V99,Numeric,Y
766,RX,Claims,MIS-28-008-8,MIS28.8,,AH,% missing: ICN-ADJ (CRX00003),tmsis_cll_rec_rx.adjstmt_clm_num,ICN-ADJ,CRX113,X(50),Character,Y
767,RX,Claims,MIS-28-009-9,MIS28.9,,AH,% missing: ICN-ORIG (CRX00003),tmsis_cll_rec_rx.orgnl_clm_num,ICN-ORIG,CRX112,X(50),Character,Y
768,RX,Claims,MIS-28-010-10,MIS28.10,,AH,% missing: LINE-NUM-ADJ (CRX00003),tmsis_cll_rec_rx.adjstmt_line_num,LINE-NUM-ADJ,CRX115,X(3),Character,Y
769,RX,Claims,MIS-28-011-11,MIS28.11,,AH,% missing: LINE-NUM-ORIG (CRX00003),tmsis_cll_rec_rx.orgnl_line_num,LINE-NUM-ORIG,CRX114,X(3),Character,Y
770,RX,Claims,MIS-28-012-12,MIS28.12,,AH,% missing: MEDICAID-FFS-EQUIVALENT-AMT (CRX00003),tmsis_cll_rec_rx.mdcd_ffs_equiv_amt,MEDICAID-FFS-EQUIVALENT-AMT,CRX126,S9(11)V99,Numeric,Y
771,RX,Claims,MIS-28-013-13,MIS28.13,,AH,% missing: MEDICAID-PAID-AMT (CRX00003),tmsis_cll_rec_rx.mdcd_pd_amt,MEDICAID-PAID-AMT,CRX125,S9(11)V99,Numeric,Y
772,RX,Claims,MIS-28-014-14,MIS28.14,,AH,% missing: MEDICARE-PAID-AMT (CRX00003),tmsis_cll_rec_rx.mdcr_pd_amt,MEDICARE-PAID-AMT,CRX129,S9(11)V99,Numeric,Y
773,RX,Claims,MIS-28-015-15,MIS28.15,,AH,% missing: NATIONAL-DRUG-CODE (CRX00003),tmsis_cll_rec_rx.ndc_cd,NATIONAL-DRUG-CODE,CRX120,X(12),Character,Y
774,RX,Claims,MIS-28-016-16,MIS28.16,,AH,% missing: NEW-REFILL-IND (CRX00003),tmsis_cll_rec_rx.new_refl_ind,NEW-REFILL-IND,CRX139,X(2),Character,Y
775,RX,Claims,MIS-28-017-17,MIS28.17,,AH,% missing: OTHER-INSURANCE-AMT (CRX00003),tmsis_cll_rec_rx.othr_insrnc_amt,OTHER-INSURANCE-AMT,CRX152,S9(11)V99,Numeric,Y
776,RX,Claims,MIS-28-018-18,MIS28.18,,AH,% missing: OT-RX-CLAIM-QUANTITY-ACTUAL (CRX00003),tmsis_cll_rec_rx.othr_toc_rx_clm_actl_qty,OT-RX-CLAIM-QUANTITY-ACTUAL,CRX132,S9(6)V999,Numeric,Y
777,RX,Claims,MIS-28-019-19,MIS28.19,,AH,% missing: REBATE-ELIGIBLE-INDICATOR (CRX00003),tmsis_cll_rec_rx.rebt_elgbl_ind,REBATE-ELIGIBLE-INDICATOR,CRX146,X(1),Character,Y
778,RX,Claims,MIS-28-020-20,MIS28.20,,AH,% missing: TPL-AMT (CRX00003),tmsis_cll_rec_rx.tpl_amt,TPL-AMT,CRX124,S9(11)V99,Numeric,Y
779,RX,Claims,MIS-28-021-21,MIS28.21,,AH,% missing: TYPE-OF-SERVICE (CRX00003),tmsis_cll_rec_rx.stc_cd,TYPE-OF-SERVICE,CRX134,X(3),Character,Y
780,IP,Claims,MIS-79-001-1,MIS79.1,,AZ,% missing: ADMISSION-DATE (CIP00002),tmsis_clh_rec_ip.admsn_dt,ADMISSION-DATE,CIP094,9(8),Numeric,Y
781,IP,Claims,MIS-79-002-2,MIS79.2,,AZ,% missing: ADMITTING-PROV-NPI-NUM (CIP00002),tmsis_clh_rec_ip.admtg_prvdr_npi_num,ADMITTING-PROV-NPI-NUM,CIP184,X(10),Character,Y
782,IP,Claims,MIS-79-003-3,MIS79.3,,AZ,% missing: ADMITTING-PROV-NUM (CIP00002),tmsis_clh_rec_ip.admtg_prvdr_num,ADMITTING-PROV-NUM,CIP185,X(30),Character,Y
783,IP,Claims,MIS-79-004-4,MIS79.4,,AZ,% missing: ADMISSION-TYPE (CIP00002),tmsis_clh_rec_ip.admsn_type_cd,ADMISSION-TYPE,CIP028,X(1),Character,Y
784,IP,Claims,MIS-79-005-5,MIS79.5,,AZ,% missing: BENEFICIARY-COINSURANCE-AMOUNT (CIP00002),tmsis_clh_rec_ip.bene_coinsrnc_amt,BENEFICIARY-COINSURANCE-AMOUNT,CIP206,S9(11)V99,Numeric,Y
785,IP,Claims,MIS-79-006-6,MIS79.6,,AZ,% missing: BENEFICIARY-COPAYMENT-AMOUNT (CIP00002),tmsis_clh_rec_ip.bene_copmt_amt,BENEFICIARY-COPAYMENT-AMOUNT,CIP208,S9(11)V99,Numeric,Y
786,IP,Claims,MIS-79-007-7,MIS79.7,,AZ,% missing: BENEFICIARY-DEDUCTIBLE-AMOUNT (CIP00002),tmsis_clh_rec_ip.bene_ddctbl_amt,BENEFICIARY-DEDUCTIBLE-AMOUNT,CIP210,S9(11)V99,Numeric,Y
787,IP,Claims,MIS-79-008-8,MIS79.8,,AZ,% missing: BILLING-PROV-NPI-NUM (CIP00002),tmsis_clh_rec_ip.blg_prvdr_npi_num,BILLING-PROV-NPI-NUM,CIP180,X(10),Character,Y
788,IP,Claims,MIS-79-009-9,MIS79.9,,AZ,% missing: BILLING-PROV-TAXONOMY (CIP00002),tmsis_clh_rec_ip.blg_prvdr_txnmy_cd,BILLING-PROV-TAXONOMY,CIP181,X(12),Character,Y
789,IP,Claims,MIS-79-010-10,MIS79.10,,AZ,% missing: BILLING-PROV-NUM (CIP00002),tmsis_clh_rec_ip.blg_prvdr_num,BILLING-PROV-NUM,CIP179,X(30),Character,Y
790,IP,Claims,MIS-79-011-11,MIS79.11,,AZ,% missing: BILLING-PROV-TYPE (CIP00002),tmsis_clh_rec_ip.blg_prvdr_type_cd,BILLING-PROV-TYPE,CIP182,X(2),Character,Y
791,IP,Claims,MIS-79-012-12,MIS79.12,,AZ,% missing: CLAIM-LINE-COUNT (CIP00002),tmsis_clh_rec_ip.cll_cnt,CLAIM-LINE-COUNT,CIP137,9(4),Numeric,Y
792,IP,Claims,MIS-79-013-13,MIS79.13,,AZ,% missing: CROSSOVER-INDICATOR (CIP00002),tmsis_clh_rec_ip.xovr_ind,CROSSOVER-INDICATOR,CIP023,X(1),Character,Y
793,IP,Claims,MIS-79-014-14,MIS79.14,,AZ,% missing: DIAGNOSIS-CODE-1 (CIP00002),tmsis_clh_rec_ip.dgns_1_cd,DIAGNOSIS-CODE-1,CIP032,X(7),Character,Y
794,IP,Claims,MIS-79-015-15,MIS79.15,,AZ,% missing: DIAGNOSIS-CODE-10 (CIP00002),tmsis_clh_rec_ip.dgns_10_cd,DIAGNOSIS-CODE-10,CIP059,X(7),Character,Y
795,IP,Claims,MIS-79-016-16,MIS79.16,,AZ,% missing: DIAGNOSIS-CODE-11 (CIP00002),tmsis_clh_rec_ip.dgns_11_cd,DIAGNOSIS-CODE-11,CIP062,X(7),Character,Y
796,IP,Claims,MIS-79-017-17,MIS79.17,,AZ,% missing: DIAGNOSIS-CODE-12 (CIP00002),tmsis_clh_rec_ip.dgns_12_cd,DIAGNOSIS-CODE-12,CIP065,X(7),Character,Y
797,IP,Claims,MIS-79-018-18,MIS79.18,,AZ,% missing: DIAGNOSIS-CODE-2 (CIP00002),tmsis_clh_rec_ip.dgns_2_cd,DIAGNOSIS-CODE-2,CIP035,X(7),Character,Y
798,IP,Claims,MIS-79-019-19,MIS79.19,,AZ,% missing: DIAGNOSIS-CODE-3 (CIP00002),tmsis_clh_rec_ip.dgns_3_cd,DIAGNOSIS-CODE-3,CIP038,X(7),Character,Y
799,IP,Claims,MIS-79-020-20,MIS79.20,,AZ,% missing: DIAGNOSIS-CODE-4 (CIP00002),tmsis_clh_rec_ip.dgns_4_cd,DIAGNOSIS-CODE-4,CIP041,X(7),Character,Y
800,IP,Claims,MIS-79-021-21,MIS79.21,,AZ,% missing: DIAGNOSIS-CODE-5 (CIP00002),tmsis_clh_rec_ip.dgns_5_cd,DIAGNOSIS-CODE-5,CIP044,X(7),Character,Y
801,IP,Claims,MIS-79-022-22,MIS79.22,,AZ,% missing: DIAGNOSIS-CODE-6 (CIP00002),tmsis_clh_rec_ip.dgns_6_cd,DIAGNOSIS-CODE-6,CIP047,X(7),Character,Y
802,IP,Claims,MIS-79-023-23,MIS79.23,,AZ,% missing: DIAGNOSIS-CODE-7 (CIP00002),tmsis_clh_rec_ip.dgns_7_cd,DIAGNOSIS-CODE-7,CIP050,X(7),Character,Y
803,IP,Claims,MIS-79-024-24,MIS79.24,,AZ,% missing: DIAGNOSIS-CODE-8 (CIP00002),tmsis_clh_rec_ip.dgns_8_cd,DIAGNOSIS-CODE-8,CIP053,X(7),Character,Y
804,IP,Claims,MIS-79-025-25,MIS79.25,,AZ,% missing: DIAGNOSIS-CODE-9 (CIP00002),tmsis_clh_rec_ip.dgns_9_cd,DIAGNOSIS-CODE-9,CIP056,X(7),Character,Y
805,IP,Claims,MIS-79-026-26,MIS79.26,,AZ,% missing: DIAGNOSIS-POA-FLAG-1 (CIP00002),tmsis_clh_rec_ip.dgns_poa_1_cd_ind,DIAGNOSIS-POA-FLAG-1,CIP034,X(1),Character,Y
806,IP,Claims,MIS-79-027-27,MIS79.27,,AZ,% missing: DISCHARGE-DATE (CIP00002),tmsis_clh_rec_ip.dschrg_dt,DISCHARGE-DATE,CIP096,9(8),Numeric,Y
807,IP,Claims,MIS-79-028-28,MIS79.28,,AZ,% missing: FIXED-PAYMENT-IND (CIP00002),tmsis_clh_rec_ip.fixd_pymt_ind,FIXED-PAYMENT-IND,CIP125,X(1),Character,Y
808,IP,Claims,MIS-79-029-29,MIS79.29,,AZ,% missing: HEALTH-CARE-ACQUIRED-CONDITION-IND (CIP00002),tmsis_clh_rec_ip.hlth_care_acqrd_cond_cd,HEALTH-CARE-ACQUIRED-CONDITION-IND,CIP139,X(1),Character,Y
809,IP,Claims,MIS-79-030-30,MIS79.30,,AZ,% missing: ICN-ADJ (CIP00002),tmsis_clh_rec_ip.adjstmt_clm_num,ICN-ADJ,CIP020,X(50),Character,Y
810,IP,Claims,MIS-79-031-31,MIS79.31,,AZ,% missing: ICN-ORIG (CIP00002),tmsis_clh_rec_ip.orgnl_clm_num,ICN-ORIG,CIP019,X(50),Character,Y
811,IP,Claims,MIS-79-032-32,MIS79.32,,AZ,% missing: MEDICAID-AMOUNT-PAID-DSH (CIP00002),tmsis_clh_rec_ip.mdcd_dsh_pd_amt,MEDICAID-AMOUNT-PAID-DSH,CIP220,S9(11)V99,Numeric,Y
812,IP,Claims,MIS-79-033-33,MIS79.33,,AZ,% missing: MEDICAID-PAID-DATE (CIP00002),tmsis_clh_rec_ip.mdcd_pd_dt,MEDICAID-PAID-DATE,CIP099,9(8),Numeric,Y
813,IP,Claims,MIS-79-034-34,MIS79.34,,AZ,% missing: MEDICAID-COV-INPATIENT-DAYS (CIP00002),tmsis_clh_rec_ip.mdcd_cvrd_ip_days_cnt,MEDICAID-COV-INPATIENT-DAYS,CIP136,S9(7),Numeric,Y
814,IP,Claims,MIS-79-035-35,MIS79.35,,AZ,% missing: MEDICARE-PAID-AMT (CIP00002),tmsis_clh_rec_ip.mdcr_pd_amt,MEDICARE-PAID-AMT,CIP228,S9(11)V99,Numeric,Y
815,IP,Claims,MIS-79-036-36,MIS79.36,,AZ,% missing: MEDICARE-REIM-TYPE (CIP00002),tmsis_clh_rec_ip.mdcr_reimbrsmt_type_cd,MEDICARE-REIM-TYPE,CIP133,X(2),Character,Y
816,IP,Claims,MIS-79-037-37,MIS79.37,,AZ,% missing: MSIS-IDENTIFICATION-NUM (CIP00002),tmsis_clh_rec_ip.msis_ident_num,MSIS-IDENTIFICATION-NUM,CIP022,X(20),Character,Y
817,IP,Claims,MIS-79-038-38,MIS79.38,,AZ,% missing: NON-COV-CHARGES (CIP00002),tmsis_clh_rec_ip.ncvrd_chrgs_amt,NON-COV-CHARGES,CIP135,S9(11)V99,Numeric,Y
818,IP,Claims,MIS-79-039-39,MIS79.39,,AZ,% missing: OTHER-INSURANCE-IND (CIP00002),tmsis_clh_rec_ip.othr_insrnc_ind,OTHER-INSURANCE-IND,CIP121,X(1),Character,Y
819,IP,Claims,MIS-79-040-40,MIS79.40,,AZ,% missing: OTHER-TPL-COLLECTION (CIP00002),tmsis_clh_rec_ip.othr_tpl_clctn_cd,OTHER-TPL-COLLECTION,CIP122,X(3),Character,Y
820,IP,Claims,MIS-79-041-41,MIS79.41,,AZ,% missing: PAYMENT-LEVEL-IND (CIP00002),tmsis_clh_rec_ip.pymt_lvl_ind,PAYMENT-LEVEL-IND,CIP132,X(1),Character,Y
821,IP,Claims,MIS-79-042-42,MIS79.42,,AZ,% missing: PATIENT-STATUS (CIP00002),tmsis_clh_rec_ip.ptnt_stus_cd,PATIENT-STATUS,CIP199,X(2),Character,Y
822,IP,Claims,MIS-79-043-43,MIS79.43,,AZ,% missing: PLAN-ID-NUMBER (CIP00002),tmsis_clh_rec_ip.plan_id_num,PLAN-ID-NUMBER,CIP130,X(12),Character,Y
823,IP,Claims,MIS-79-044-44,MIS79.44,,AZ,% missing: PROCEDURE-CODE-1 (CIP00002),tmsis_clh_rec_ip.prcdr_1_cd,PROCEDURE-CODE-1,CIP070,X(8),Character,Y
824,IP,Claims,MIS-79-045-45,MIS79.45,,AZ,% missing: PROCEDURE-CODE-2 (CIP00002),tmsis_clh_rec_ip.prcdr_2_cd,PROCEDURE-CODE-2,CIP074,X(8),Character,Y
825,IP,Claims,MIS-79-046-46,MIS79.46,,AZ,% missing: PROCEDURE-CODE-DATE-1 (CIP00002),tmsis_clh_rec_ip.prcdr_1_cd_dt,PROCEDURE-CODE-DATE-1,CIP073,9(8),Numeric,Y
826,IP,Claims,MIS-79-047-47,MIS79.47,,AZ,% missing: PROCEDURE-CODE-DATE-2 (CIP00002),tmsis_clh_rec_ip.prcdr_2_cd_dt,PROCEDURE-CODE-DATE-2,CIP077,9(8),Numeric,Y
827,IP,Claims,MIS-79-048-48,MIS79.48,,AZ,% missing: PROCEDURE-CODE-FLAG-1 (CIP00002),tmsis_clh_rec_ip.prcdr_1_cd_ind,PROCEDURE-CODE-FLAG-1,CIP072,X(2),Character,Y
828,IP,Claims,MIS-79-049-49,MIS79.49,,AZ,% missing: PROCEDURE-CODE-FLAG-2 (CIP00002),tmsis_clh_rec_ip.prcdr_2_cd_ind,PROCEDURE-CODE-FLAG-2,CIP076,X(2),Character,Y
829,IP,Claims,MIS-79-050-50,MIS79.50,,AZ,% missing: REFERRING-PROV-NPI-NUM (CIP00002),tmsis_clh_rec_ip.rfrg_prvdr_npi_num,REFERRING-PROV-NPI-NUM,CIP190,X(10),Character,Y
830,IP,Claims,MIS-79-051-51,MIS79.51,,AZ,% missing: REFERRING-PROV-NUM (CIP00002),tmsis_clh_rec_ip.rfrg_prvdr_num,REFERRING-PROV-NUM,CIP189,X(30),Character,Y
831,IP,Claims,MIS-79-052-52,MIS79.52,,AZ,% missing: PROGRAM-TYPE (CIP00002),tmsis_clh_rec_ip.pgm_type_cd,PROGRAM-TYPE,CIP129,X(2),Character,Y
832,IP,Claims,MIS-79-053-53,MIS79.53,,AZ,% missing: TOT-ALLOWED-AMT (CIP00002),tmsis_clh_rec_ip.tot_alowd_amt,TOT-ALLOWED-AMT,CIP113,S9(11)V99,Numeric,Y
833,IP,Claims,MIS-79-054-54,MIS79.54,,AZ,% missing: TOT-BILLED-AMT (CIP00002),tmsis_clh_rec_ip.tot_bill_amt,TOT-BILLED-AMT,CIP112,S9(11)V99,Numeric,Y
834,IP,Claims,MIS-79-055-55,MIS79.55,,AZ,% missing: TOT-COPAY-AMT (CIP00002),tmsis_clh_rec_ip.tot_copay_amt,TOT-COPAY-AMT,CIP115,S9(11)V99,Numeric,Y
835,IP,Claims,MIS-79-056-56,MIS79.56,,AZ,% missing: TOT-MEDICAID-PAID-AMT (CIP00002),tmsis_clh_rec_ip.tot_mdcd_pd_amt,TOT-MEDICAID-PAID-AMT,CIP114,S9(11)V99,Numeric,Y
836,IP,Claims,MIS-79-057-57,MIS79.57,,AZ,% missing: TOT-OTHER-INSURANCE-AMT (CIP00002),tmsis_clh_rec_ip.tot_othr_insrnc_amt,TOT-OTHER-INSURANCE-AMT,CIP119,S9(11)V99,Numeric,Y
837,IP,Claims,MIS-79-058-58,MIS79.58,,AZ,% missing: TOT-TPL-AMT (CIP00002),tmsis_clh_rec_ip.tot_tpl_amt,TOT-TPL-AMT,CIP118,S9(11)V99,Numeric,Y
838,IP,Claims,MIS-79-059-59,MIS79.59,,AZ,% missing: TYPE-OF-BILL (CIP00002),tmsis_clh_rec_ip.bill_type_cd,TYPE-OF-BILL,CIP101,X(4),Character,Y
839,IP,Claims,MIS-79-060-60,MIS79.60,,AZ,% missing: TYPE-OF-HOSPITAL (CIP00002),tmsis_clh_rec_ip.hosp_type_cd,TYPE-OF-HOSPITAL,CIP024,X(2),Character,Y
840,IP,Claims,MIS-80-001-1,MIS80.1,,AZ,% missing: ALLOWED-AMT (CIP00003),tmsis_cll_rec_ip.alowd_amt,ALLOWED-AMT,CIP252,S9(11)V99,Numeric,Y
841,IP,Claims,MIS-80-002-2,MIS80.2,,AZ,% missing: BEGINNING-DATE-OF-SERVICE (CIP00003),tmsis_cll_rec_ip.srvc_bgnng_dt,BEGINNING-DATE-OF-SERVICE,CIP243,9(8),Numeric,Y
842,IP,Claims,MIS-80-003-3,MIS80.3,,AZ,% missing: ENDING-DATE-OF-SERVICE (CIP00003),tmsis_cll_rec_ip.srvc_endg_dt,ENDING-DATE-OF-SERVICE,CIP244,9(8),Numeric,Y
843,IP,Claims,MIS-80-004-4,MIS80.4,,AZ,% missing: ICN-ADJ (CIP00003),tmsis_cll_rec_ip.adjstmt_clm_num,ICN-ADJ,CIP236,X(50),Character,Y
844,IP,Claims,MIS-80-005-5,MIS80.5,,AZ,% missing: ICN-ORIG (CIP00003),tmsis_cll_rec_ip.orgnl_clm_num,ICN-ORIG,CIP235,X(50),Character,Y
845,IP,Claims,MIS-80-006-6,MIS80.6,,AZ,% missing: LINE-NUM-ADJ (CIP00003),tmsis_cll_rec_ip.adjstmt_line_num,LINE-NUM-ADJ,CIP238,X(3),Character,Y
846,IP,Claims,MIS-80-007-7,MIS80.7,,AZ,% missing: LINE-NUM-ORIG (CIP00003),tmsis_cll_rec_ip.orgnl_line_num,LINE-NUM-ORIG,CIP237,X(3),Character,Y
847,IP,Claims,MIS-80-008-8,MIS80.8,,AZ,% missing: OPERATING-PROV-NPI-NUM (CIP00003),tmsis_cll_rec_ip.oprtg_prvdr_npi_num,OPERATING-PROV-NPI-NUM,CIP265,X(10),Character,Y
848,IP,Claims,MIS-80-009-9,MIS80.9,,AZ,% missing: MEDICAID-PAID-AMT (CIP00003),tmsis_cll_rec_ip.mdcd_pd_amt,MEDICAID-PAID-AMT,CIP254,S9(11)V99,Numeric,Y
849,IP,Claims,MIS-80-010-10,MIS80.10,,AZ,% missing: PROV-FACILITY-TYPE (CIP00003),tmsis_cll_rec_ip.prvdr_fac_type_cd,PROV-FACILITY-TYPE,CIP267,X(9),Character,Y
850,IP,Claims,MIS-80-011-11,MIS80.11,,AZ,% missing: REVENUE-CHARGE (CIP00003),tmsis_cll_rec_ip.rev_chrg_amt,REVENUE-CHARGE,CIP251,S9(11)V99,Numeric,Y
851,IP,Claims,MIS-80-012-12,MIS80.12,,AZ,% missing: REVENUE-CODE (CIP00003),tmsis_cll_rec_ip.rev_cd,REVENUE-CODE,CIP245,X(4),Character,Y
852,IP,Claims,MIS-80-013-13,MIS80.13,,AZ,% missing: SERVICING-PROV-NPI-NUM (CIP00003),tmsis_cll_rec_ip.prscrbng_prvdr_npi_num,SERVICING-PROV-NPI-NUM,CIP261,X(10),Character,Y
853,IP,Claims,MIS-80-014-14,MIS80.14,,AZ,% missing: SERVICING-PROV-NUM (CIP00003),tmsis_cll_rec_ip.srvcng_prvdr_num,SERVICING-PROV-NUM,CIP260,X(30),Character,Y
854,IP,Claims,MIS-80-015-15,MIS80.15,,AZ,% missing: SERVICING-PROV-SPECIALTY (CIP00003),tmsis_cll_rec_ip.srvcng_prvdr_spclty_cd,SERVICING-PROV-SPECIALTY,CIP264,X(2),Character,Y
855,IP,Claims,MIS-80-016-16,MIS80.16,,AZ,% missing: SERVICING-PROV-TYPE (CIP00003),tmsis_cll_rec_ip.srvcng_prvdr_type_cd,SERVICING-PROV-TYPE,CIP263,X(2),Character,Y
856,IP,Claims,MIS-80-017-17,MIS80.17,,AZ,% missing: TYPE-OF-SERVICE (CIP00003),tmsis_cll_rec_ip.stc_cd,TYPE-OF-SERVICE,CIP257,X(3),Character,Y
857,LT,Claims,MIS-81-001-1,MIS81.1,,AZ,% missing: ADMITTING-PROV-NUM (CLT00002),tmsis_clh_rec_lt.admtg_prvdr_num,ADMITTING-PROV-NUM,CLT175,X(30),Character,Y
858,LT,Claims,MIS-81-002-2,MIS81.2,,AZ,% missing: ADMITTING-PROV-NPI-NUM (CLT00002),tmsis_clh_rec_lt.admtg_prvdr_npi_num,ADMITTING-PROV-NPI-NUM,CLT174,X(10),Character,Y
859,LT,Claims,MIS-81-003-3,MIS81.3,,AZ,% missing: BEGINNING-DATE-OF-SERVICE (CLT00002),tmsis_clh_rec_lt.srvc_bgnng_dt,BEGINNING-DATE-OF-SERVICE,CLT048,9(8),Numeric,Y
860,LT,Claims,MIS-81-004-4,MIS81.4,,AZ,% missing: BENEFICIARY-COINSURANCE-AMOUNT (CLT00002),tmsis_clh_rec_lt.bene_coinsrnc_amt,BENEFICIARY-COINSURANCE-AMOUNT,CLT153,S9(11)V99,Numeric,Y
861,LT,Claims,MIS-81-005-5,MIS81.5,,AZ,% missing: BENEFICIARY-COPAYMENT-AMOUNT (CLT00002),tmsis_clh_rec_lt.bene_copmt_amt,BENEFICIARY-COPAYMENT-AMOUNT,CLT155,S9(11)V99,Numeric,Y
862,LT,Claims,MIS-81-006-6,MIS81.6,,AZ,% missing: BENEFICIARY-DEDUCTIBLE-AMOUNT (CLT00002),tmsis_clh_rec_lt.bene_ddctbl_amt,BENEFICIARY-DEDUCTIBLE-AMOUNT,CLT157,S9(11)V99,Numeric,Y
863,LT,Claims,MIS-81-007-7,MIS81.7,,AZ,% missing: BILLING-PROV-NPI-NUM (CLT00002),tmsis_clh_rec_lt.blg_prvdr_npi_num,BILLING-PROV-NPI-NUM,CLT131,X(10),Character,Y
